emp_no,first_name,last_name,gender,salary,to_date
468029,Felicidad,Hofting,M,40000,9999-01-01
468030,Anoosh,Poujol,F,40000,9999-01-01
468038,Saddek,Oppitz,F,40000,1996-06-20
468043,Mohamadou,Pappas,M,59653,9999-01-01
468046,Perry,Perez,M,40000,9999-01-01
468049,Falguni,Hooghiemstra,M,65507,1994-08-09
468055,Huan,Lovengreen,M,62353,1994-01-24
468058,Martina,Polupanov,M,55171,9999-01-01
468073,Tomofumi,Zaumen,M,52231,9999-01-01
468076,Susuma,Hofting,M,40000,9999-01-01
468077,Mingsen,Begiun,F,40000,9999-01-01
468078,Hein,Sudbeck,F,89788,1994-09-20
468086,Nishit,Lorcy,M,53869,1993-03-18
468094,Jaewon,Eiter,M,53192,1999-06-10
468100,Guoxiang,Lambe,M,44481,2002-07-22
468100,Guoxiang,Lambe,M,44481,9999-01-01
468103,Demin,Remmers,F,61210,9999-01-01
468106,Adly,Kambil,F,79506,9999-01-01
467943,Marko,Krychniak,M,40000,9999-01-01
468117,Chikako,Bugrara,M,40000,9999-01-01
467945,Hsiangchu,Tanemo,F,40000,2001-06-23
467946,Randi,Baar,F,56844,9999-01-01
468122,Sarita,Vieth,M,75432,9999-01-01
467953,Jayson,Fiebach,M,43541,1998-06-28
468129,Tzvetan,Hanratty,F,62238,9999-01-01
467960,Huan,Lichtner,M,40000,9999-01-01
468136,Lubomir,Spinelli,M,73731,1992-06-17
468141,Janalee,Peir,F,40995,9999-01-01
467968,Valery,Werthner,M,65817,1999-05-18
468150,Mohammad,Staelin,M,47021,9999-01-01
467968,Valery,Werthner,M,65817,2002-07-03
468153,Duke,Cannata,M,41905,9999-01-01
467970,Utz,Kuzuoka,F,63653,9999-01-01
467971,Xiaoqiu,DeMori,M,47412,9999-01-01
468160,Remko,Fendler,M,40000,9999-01-01
467972,Xiaoshan,Magalhaes,F,67039,9999-01-01
468161,Mats,Prenel,M,42906,9999-01-01
467973,Gopalakrishnan,Cannard,M,40000,9999-01-01
468165,Armond,Slutz,M,55853,9999-01-01
468165,Armond,Slutz,M,55853,1999-03-27
467986,Ekawit,Sundgren,M,40000,9999-01-01
467992,Mang,Solares,F,59919,9999-01-01
468004,Sanjoy,Koblick,M,40000,2001-12-26
468173,Martins,Auyong,M,76887,2000-06-02
468175,Girolamo,Ranft,M,97184,1991-04-08
468175,Girolamo,Ranft,M,97184,9999-01-01
468004,Sanjoy,Koblick,M,40000,9999-01-01
468006,Sajjan,Gewali,M,74326,9999-01-01
468184,Xiong,Klerer,M,40000,9999-01-01
468018,Akemi,Picco,M,40000,1990-02-21
468185,Nakhoon,Pietracaprina,M,49952,2001-02-24
468185,Nakhoon,Pietracaprina,M,49952,9999-01-01
468020,Mayumi,Koblick,F,43771,9999-01-01
468194,Jinxi,Saoudi,F,40000,9999-01-01
468021,Mandell,Meszaros,M,49741,9999-01-01
468316,Shimshon,Kuszyk,F,40000,1987-02-14
468200,Munehiko,VanScheik,M,49630,9999-01-01
468320,Goetz,Ravishankar,M,63329,9999-01-01
468321,Teruyuki,Reeker,F,53971,9999-01-01
468324,Shounak,Rosenbaum,M,81201,9999-01-01
468230,Marc,Bolotov,M,40000,9999-01-01
468231,Minghong,Gerteisen,F,40000,9999-01-01
468325,Rosli,Papadias,F,40000,9999-01-01
468344,Urs,Hertweck,F,65461,9999-01-01
468237,Basil,Lieblein,F,84909,1999-03-19
468239,Amabile,Onuegbe,F,44403,9999-01-01
468244,Stevo,Chinen,M,40000,2001-01-23
468245,Xiaoqiang,Erev,F,66469,9999-01-01
468354,Nishit,Kolvik,F,43890,9999-01-01
468248,DAIDA,Brookman,F,44710,1998-07-25
468248,DAIDA,Brookman,F,44710,9999-01-01
468249,Domenick,Schmiedel,F,40000,9999-01-01
468355,Huai,Matzen,M,68630,9999-01-01
468251,Kish,Kieras,M,40000,9999-01-01
468358,Bojan,Varman,M,77758,1996-02-08
468256,Gudjon,Lieberherr,M,40000,9999-01-01
468358,Bojan,Varman,M,77758,1999-03-29
468365,Chinho,Crooks,M,49470,1996-04-29
468266,Cathie,Wilfing,M,69862,1999-10-30
468266,Cathie,Wilfing,M,69862,9999-01-01
468268,Chinya,Snyers,F,40000,1988-09-18
468369,Trygve,Iacovou,M,58807,9999-01-01
468272,Aria,Baak,M,58436,9999-01-01
468369,Trygve,Iacovou,M,58807,1999-08-26
468273,Yechezkel,Usery,M,45568,9999-01-01
468371,Stamatina,Viele,M,70930,9999-01-01
468279,Marco,Auria,M,40000,9999-01-01
468280,Prasadram,Ernst,M,53926,9999-01-01
468381,Zhilian,Cangellaris,M,47243,9999-01-01
468285,Yefim,Nollmann,F,98812,9999-01-01
468384,Yuchang,Gyimothy,M,40000,1994-06-07
468291,Mohit,Avouris,M,59948,9999-01-01
468387,Kaijung,Pews,M,79558,9999-01-01
468296,Shan,Bardell,F,88172,9999-01-01
468393,Kendra,Puppo,M,62704,9999-01-01
468303,Stamatina,Beerel,F,74265,9999-01-01
468406,Alois,Michaels,M,57832,9999-01-01
468306,Mircea,Argence,M,44504,9999-01-01
468436,Vatsa,Griswold,F,40106,9999-01-01
468453,Lillian,Worfolk,M,65431,2001-12-27
468445,Roddy,Krybus,F,71091,9999-01-01
468446,Boguslaw,Morris,F,91691,9999-01-01
468465,Yuping,McDermid,M,43663,9999-01-01
468449,Soenke,Improta,M,40000,9999-01-01
468594,Alenka,Beetstra,F,51077,1995-10-27
468472,Sreekrishna,Tsukuda,F,40000,9999-01-01
468476,Prasadram,Mitina,F,40000,9999-01-01
468477,Yuguang,Conde,F,40000,9999-01-01
468597,Masako,Polajnar,M,40000,9999-01-01
468615,Tzvetan,Zaiane,F,60028,9999-01-01
468490,Sudhanshu,Hainaut,M,40000,9999-01-01
468494,Aris,Willoner,M,40000,9999-01-01
468496,Annemarie,Zongker,M,40148,1993-10-09
468497,Odinaldo,Rettelbach,M,49628,9999-01-01
468620,Paraskevi,Majewski,F,63947,1990-12-22
468500,Zito,Auria,M,40000,9999-01-01
468620,Paraskevi,Majewski,F,63947,1991-02-02
468624,Nalini,Beznosov,F,88177,1992-12-18
468629,Arno,Heydon,M,68653,9999-01-01
468518,Manu,Tempesti,M,40000,9999-01-01
468632,Nobuyoshi,Genin,F,65587,1996-09-19
468523,Odoardo,Braunschweig,M,47749,2002-01-01
468524,Geraldo,Bellone,M,70664,9999-01-01
468527,Sibyl,Luan,M,85675,9999-01-01
468650,Alexius,Huttel,M,52093,9999-01-01
468534,Ipke,Staelin,F,40000,9999-01-01
468550,Richard,Hiroyama,F,86092,9999-01-01
468671,Hailing,Calkin,M,40000,9999-01-01
468673,Moheb,Acton,M,74005,2002-04-21
468683,Shigeo,Tetzlaff,F,40000,2000-07-11
468686,Wuxu,Biron,F,40000,9999-01-01
468686,Wuxu,Biron,F,40000,1999-10-17
468689,Vitali,Fujisaki,M,52516,9999-01-01
468717,Dekang,Soloway,F,42842,9999-01-01
468724,Bangqing,Molenkamp,F,45727,1997-03-27
468724,Bangqing,Molenkamp,F,45727,9999-01-01
468730,Xiaoqiu,Christianini,M,50777,9999-01-01
468743,Constantine,Rosin,M,40000,9999-01-01
468764,Gor,Ramsak,F,41393,9999-01-01
468779,Aemilian,Guting,M,79728,9999-01-01
468802,Bodh,Karnin,F,40000,9999-01-01
468804,Atreye,Axelband,F,48385,9999-01-01
468806,Howell,Tsukuda,M,40000,9999-01-01
468816,Jiang,Bennet,M,48438,9999-01-01
468825,Aruna,Breugel,F,66997,9999-01-01
468828,Fayez,Cullers,M,40000,1996-09-16
468828,Fayez,Cullers,M,40000,1988-12-11
468840,Sarita,Nitsch,F,54522,9999-01-01
468844,Chiradeep,Jenevein,M,48794,9999-01-01
468846,Zengping,Gilg,F,54376,9999-01-01
468871,Chikara,Kaltofen,M,67877,9999-01-01
468878,Anwar,Rubsam,M,40000,9999-01-01
468574,Dines,Leijenhorst,M,81726,9999-01-01
468884,Marin,Cusworth,M,63844,9999-01-01
468887,Weiru,Willoner,M,69647,9999-01-01
468899,Yunming,Pehl,M,45087,9999-01-01
468902,Zhonghua,Aumann,M,59813,1998-06-26
468903,Lucian,Bael,M,54499,9999-01-01
468920,Randy,Bahk,M,40000,9999-01-01
469029,Nidapan,Remmele,F,61440,1997-05-03
469029,Nidapan,Remmele,F,61440,9999-01-01
468924,Zita,Wossner,F,40000,9999-01-01
469048,Chuanti,Choobineh,F,60608,2001-04-21
469048,Chuanti,Choobineh,F,60608,9999-01-01
468933,Fatemeh,Rodite,M,44440,1989-01-28
469052,Shih,Zockler,M,40000,1997-06-14
469053,Vidya,Dymetman,F,40000,9999-01-01
469058,Byong,Brender,M,51499,9999-01-01
468937,Siddarth,Katiyar,F,40000,9999-01-01
469073,Arlette,Luck,M,40000,2002-02-28
468942,Jouni,Matzat,M,80414,9999-01-01
469078,Moheb,Horswill,F,40000,9999-01-01
468947,Xiaoheng,Manders,M,73536,1989-11-16
468950,Jovan,Mundy,F,60639,9999-01-01
469091,Karlis,Baek,M,65987,2000-01-12
468961,Rafael,Piancastelli,M,40135,9999-01-01
469108,Constantino,Bashian,M,84890,9999-01-01
468974,Faiza,Mateescu,F,45321,9999-01-01
468979,Tomoyuki,Straney,F,52804,9999-01-01
469137,Kwangsub,Rikino,F,58601,9999-01-01
469138,Basim,Shihab,M,69781,1994-07-29
468986,Srinidhi,McAlpine,M,40000,9999-01-01
469145,Berhard,Szilard,M,40000,9999-01-01
469001,Mayuri,Melter,M,44125,1994-12-15
469152,Odysseas,Vandervoorde,M,45952,9999-01-01
469153,Gad,Masaki,M,59103,9999-01-01
469153,Gad,Masaki,M,59103,1994-05-14
469004,Baocai,Grabner,F,40000,9999-01-01
469160,Shan,Haldar,M,56768,9999-01-01
469304,Ioana,Holburn,F,46548,2000-06-13
469164,Baruch,Lenart,M,50832,1991-01-14
469164,Baruch,Lenart,M,50832,9999-01-01
469167,Feiyu,Krichel,M,40000,1998-12-04
469168,Leif,Kugler,M,68227,9999-01-01
469174,Khoa,Rousseau,M,42835,9999-01-01
469174,Khoa,Rousseau,M,42835,1995-07-02
469191,Garnet,Krohm,M,71990,1994-04-30
469307,Koldo,Serna,M,57135,2001-10-09
469193,Lunjin,Mitzlaff,F,84162,9999-01-01
469311,Jenwei,Shimshoni,M,56943,9999-01-01
469201,Yechezkel,Nooteboom,M,56807,1991-08-05
469204,Kayoko,Madeira,M,69369,9999-01-01
469313,Tiina,Hebden,M,50558,9999-01-01
469314,Eberhardt,Krupka,M,40000,9999-01-01
469217,Kazuhira,Milicic,F,94107,1994-11-30
469315,Rildo,Taubenfeld,M,40000,2002-03-23
469319,Uinam,Foote,F,40000,9999-01-01
469230,Serap,Brizzi,F,54470,9999-01-01
469340,Thanasis,Godskesen,F,45476,9999-01-01
469232,Prodip,Zambonelli,M,42069,9999-01-01
469243,Sadegh,Rissland,M,40000,9999-01-01
469357,Taisook,Domenig,M,40000,9999-01-01
469259,Tooru,Kushnir,F,40000,1991-12-25
469267,Zhigen,Merey,M,40000,9999-01-01
469267,Zhigen,Merey,M,40000,1990-08-04
469358,Beshir,Haraldson,F,43899,9999-01-01
469280,Matk,Baaz,F,59760,1998-06-09
469281,Shawna,Picht,F,44094,9999-01-01
469362,Martine,Nishimukai,M,40000,9999-01-01
469284,Karlis,Anido,M,40000,9999-01-01
469290,Mostafa,Varker,F,54210,9999-01-01
469365,Abdelaziz,Schiper,F,54997,9999-01-01
469293,Phule,Koyama,F,79477,9999-01-01
469383,Uli,Malinowski,M,42819,9999-01-01
469384,Shahab,Nivat,F,59229,9999-01-01
469447,Anneli,Zirintsis,F,65983,9999-01-01
469386,Cristinel,Cangellaris,M,57100,9999-01-01
469408,Shridhar,Reeken,M,40000,9999-01-01
469466,Barton,Birnbaum,M,40000,9999-01-01
469475,Hein,Munos,F,40000,9999-01-01
469426,Naraig,Vakili,M,41556,9999-01-01
469493,Hugo,Talmon,M,56111,9999-01-01
469431,Yuguang,Gist,M,40000,9999-01-01
469502,Xiaoqiang,Lung,M,43480,9999-01-01
469509,Constantijn,Kaiserswerth,F,65172,1993-04-04
469509,Constantijn,Kaiserswerth,F,65172,9999-01-01
469434,Yuuichi,Gils,F,44314,9999-01-01
469439,Manibrata,Erva,F,64244,9999-01-01
469444,Toshimori,Kaiserswerth,M,40000,2001-11-12
469533,Insup,Kamble,F,60868,9999-01-01
469536,Kinh,Chenney,M,74353,9999-01-01
469594,Erez,Gonthier,M,40000,2000-01-27
469543,Saeed,Spelt,F,62518,1996-04-08
469546,Krassimir,Ginesta,M,71289,9999-01-01
469598,Hitomi,Escriba,F,80094,9999-01-01
469599,Arunas,Keirsey,M,60417,9999-01-01
469575,Mircea,Collavizza,F,62006,9999-01-01
469600,Mircea,Conry,F,60333,1995-05-23
469580,Weiye,Escriba,F,40000,1995-04-29
469580,Weiye,Escriba,F,40000,9999-01-01
469600,Mircea,Conry,F,60333,9999-01-01
469608,Boalin,Merle,F,74634,1989-08-14
469608,Boalin,Merle,F,74634,1989-12-14
469612,Arnould,Glinert,M,40000,2000-07-31
469623,Pragnesh,Gurbaxani,M,40000,1988-06-14
469728,Randy,Dratva,M,61110,9999-01-01
469731,Ramya,Bierman,M,40000,1997-12-27
469731,Ramya,Bierman,M,40000,9999-01-01
469733,Vishu,Khasidashvili,M,40000,9999-01-01
469662,Adib,Shihab,M,58932,1986-09-01
469740,Tetsurou,Butterworth,M,40000,9999-01-01
469758,Krisda,Pell,M,40000,9999-01-01
469769,Ewing,Pelz,F,47591,1996-07-02
469769,Ewing,Pelz,F,47591,9999-01-01
469770,Yongmin,Lieberherr,F,41243,9999-01-01
469779,Dayanand,Kaltofen,F,45913,9999-01-01
469794,Adit,Chartres,M,40000,1996-01-10
469799,Genki,Bahl,M,40000,9999-01-01
469806,Renny,Gelosh,M,40057,9999-01-01
469807,Bangqing,Huxford,M,40000,9999-01-01
469807,Bangqing,Huxford,M,40000,1994-12-09
469811,Marco,Braccini,M,80218,9999-01-01
469813,Martien,Cappelli,M,40000,1990-11-01
469830,Lillian,Cummings,F,42940,9999-01-01
469834,Shahaf,Parveen,M,46895,1996-10-26
469839,Godehard,Luga,M,48823,9999-01-01
469855,Arto,Cherinka,F,40000,9999-01-01
469859,Sanjeeva,Prochazka,M,40000,1997-01-11
469665,Manibrata,Bressoud,F,64540,9999-01-01
469670,Kasidit,Lyonns,M,58379,9999-01-01
469671,Conal,Garrabrants,M,49816,9999-01-01
469887,Gad,Highland,M,69432,9999-01-01
469672,Guadalupe,Hashii,M,52140,9999-01-01
469892,Michaela,Strandh,M,43726,1993-07-03
469894,Fumiyo,Pargas,M,90459,9999-01-01
469678,Dmitry,Clemencon,M,97164,9999-01-01
469899,Make,Streng,F,65500,9999-01-01
469899,Make,Streng,F,65500,1992-10-05
469687,Eberhardt,Uchoa,M,75537,1988-01-18
469910,Huiqun,Baranowski,M,41676,9999-01-01
469918,Tsz,Zongker,F,75157,9999-01-01
469696,Makato,Harnett,M,85821,9999-01-01
469919,Maya,Isaac,M,60584,9999-01-01
469929,Isaac,Cardazo,M,40000,9999-01-01
469699,Xuejia,Rothe,M,85939,9999-01-01
469931,Panayotis,Ruther,M,40000,9999-01-01
469931,Panayotis,Ruther,M,40000,1993-06-05
469705,Denis,Kamber,M,57679,9999-01-01
469938,Martial,Stroustrup,F,46579,2000-02-07
469712,Yolla,Gargeya,M,47803,9999-01-01
469944,Tianruo,Frijda,M,61491,9999-01-01
469951,Kien,Ebeling,M,40000,9999-01-01
469713,Weicheng,Lukaszewicz,F,54510,9999-01-01
469958,Mikhail,Orlowska,F,55186,9999-01-01
469720,Sarita,Rissland,M,51182,9999-01-01
469726,Ranga,Stasinski,F,40000,9999-01-01
469972,Zhenhua,Litzler,M,46635,9999-01-01
469974,Djenana,Cochrane,M,54077,9999-01-01
469975,Akeel,Kusalik,M,49102,2000-06-18
469975,Akeel,Kusalik,M,49102,9999-01-01
469976,Mamdouh,Loncour,F,40000,9999-01-01
470014,Gro,Khasidashvili,F,40000,1998-10-26
469985,Adit,Magliocco,M,40000,9999-01-01
469987,Gor,Marrakchi,M,43224,1988-04-17
469995,Kerhong,Birjandi,M,40000,9999-01-01
469995,Kerhong,Birjandi,M,40000,1994-12-19
469996,Yuping,Orlowska,M,43561,9999-01-01
470014,Gro,Khasidashvili,F,40000,9999-01-01
470017,Nidapan,Swift,F,73044,9999-01-01
470004,Sham,Couchot,M,40000,9999-01-01
470004,Sham,Couchot,M,40000,2000-12-05
470018,Fuqing,Erez,M,76855,9999-01-01
470033,Carrsten,Ciolek,M,65284,9999-01-01
470033,Carrsten,Ciolek,M,65284,1993-04-06
470156,Leaf,Yoshimura,M,40000,1997-03-10
470047,Heeju,Bridgland,F,93703,9999-01-01
470064,Jiong,Haldar,M,45428,9999-01-01
470068,Dzung,Valtorta,F,80485,1990-11-30
470200,Dipankar,Rosar,F,40000,9999-01-01
470078,Guther,Varley,M,44602,9999-01-01
470212,Mark,Fraisse,F,48126,9999-01-01
470212,Mark,Fraisse,F,48126,2001-05-23
470082,Goa,Kenevan,M,50219,9999-01-01
470216,Luise,Gornas,M,49072,9999-01-01
470082,Goa,Kenevan,M,50219,1993-03-20
470084,Tsvetan,Krychniak,M,40901,9999-01-01
470234,Zhonghui,Vanwelkenhuysen,M,40000,9999-01-01
470235,Yuqun,Hanratty,F,47137,9999-01-01
470085,Xiaoshan,Rajala,M,80218,9999-01-01
470088,Henk,Brookner,M,40000,9999-01-01
470102,Tze,Stamatiou,F,47222,9999-01-01
470264,Premal,Undy,F,79181,9999-01-01
470264,Premal,Undy,F,79181,1999-07-12
470116,Xiaocheng,Anily,M,40000,9999-01-01
470276,Ishfaq,Kalorkoti,M,40000,9999-01-01
470278,Martial,Busillo,F,44121,9999-01-01
470284,Dzung,Deverell,M,47380,2002-03-20
470117,Hailing,Varman,F,40000,9999-01-01
470127,Jahangir,Limongiello,M,50313,9999-01-01
470292,Danco,Swiler,M,50582,9999-01-01
470137,Nahum,Llado,F,65065,9999-01-01
470297,Jaewon,Peha,M,40000,9999-01-01
470150,Richard,Foong,M,77765,9999-01-01
470309,Xuedong,Gerlach,F,40868,9999-01-01
470318,Remmert,Kolinko,M,40000,1993-03-27
470318,Remmert,Kolinko,M,40000,9999-01-01
470319,Leen,Heping,M,40000,9999-01-01
470443,Ioana,Ciolek,F,47906,9999-01-01
470326,Weiye,Cummings,M,53141,2001-07-27
470336,Kwun,Farrel,F,43140,9999-01-01
470343,Godehard,Kaelbling,F,40000,9999-01-01
470445,Byong,Swiss,M,40000,1992-03-26
470459,Limsoon,Ruther,F,40000,1992-10-25
470364,Pranas,Munawer,M,40000,9999-01-01
470366,Jianhao,Llado,M,53039,1986-06-17
470366,Jianhao,Llado,M,53039,9999-01-01
470475,Josyula,Siepmann,M,67126,9999-01-01
470386,Yongmin,dAstous,M,65890,9999-01-01
470386,Yongmin,dAstous,M,65890,1989-03-31
470387,Krassimir,Francisci,F,40000,1996-10-21
470391,Eishiro,Baezner,M,49088,9999-01-01
470392,Guadalupe,Lubachevsky,F,77671,1986-06-22
470393,Khatoun,Botman,M,58276,9999-01-01
470478,Masaru,Azadmanesh,F,92363,9999-01-01
470400,Kenroku,Chinal,M,40000,9999-01-01
470401,Inderjeet,Roohalamini,M,73594,9999-01-01
470481,Perla,Basagni,M,42470,1992-06-29
470494,Fabrizio,Argence,M,71149,9999-01-01
470411,Eric,Worfolk,M,71354,9999-01-01
470419,Fusako,Woycyznski,M,40000,9999-01-01
470497,Unal,Reinhard,M,88732,9999-01-01
470428,Gladys,Beausoleil,F,80014,9999-01-01
470497,Unal,Reinhard,M,88732,1992-06-05
470507,Kwun,McAlpine,F,67971,9999-01-01
470511,Uno,Kawashima,M,40000,9999-01-01
470531,Willard,Makrucki,M,40000,9999-01-01
470578,Reuven,Staelin,M,60945,9999-01-01
470533,Sakthirel,Comellas,M,74098,9999-01-01
470590,Changho,Birsak,M,49937,9999-01-01
470592,Debatosh,Munke,M,40000,9999-01-01
470546,Susanne,Barvinok,M,42079,9999-01-01
470602,Chiradeep,Pagter,F,45997,1998-11-10
470603,Chikara,Kaiser,F,51870,9999-01-01
470550,Uno,Perng,M,41178,9999-01-01
470610,Jacqueline,Berztiss,F,65589,9999-01-01
470613,Kazuhiro,Benveniste,M,45722,2002-03-09
470619,Rimli,Junot,F,78349,9999-01-01
470630,Huican,Jarecki,F,59297,9999-01-01
470554,Mack,Mungall,M,47917,9999-01-01
470567,Pantung,Jumpertz,F,80362,1998-05-30
470574,Chrisa,Schaar,M,99169,9999-01-01
470734,Zhonghua,Heyers,F,84798,9999-01-01
470739,Alagu,Kornyak,M,40144,9999-01-01
470741,Gor,Rijsenbrij,F,40000,9999-01-01
470758,Tsz,Reistad,F,51546,9999-01-01
470639,Xiaoqiang,Thebaut,M,54651,9999-01-01
470651,Aleksandar,Stellhorn,F,40000,9999-01-01
470657,Richara,Wissmann,M,40000,9999-01-01
470762,Ebbe,Cooke,F,51596,9999-01-01
470662,Kenton,Beilner,M,40000,9999-01-01
470662,Kenton,Beilner,M,40000,1994-04-05
470665,Mats,Uhrik,F,69410,9999-01-01
470666,Niteen,Pusterhofer,M,40000,9999-01-01
470669,Shaowei,Dehkordi,M,45941,9999-01-01
470673,Yongqiao,Neiman,F,62742,9999-01-01
470681,Abdulah,Plump,F,49719,1996-10-02
470681,Abdulah,Plump,F,49719,9999-01-01
470767,Sachin,Poehlman,M,51592,9999-01-01
470687,Arunas,Gargeya,M,40000,9999-01-01
470689,Tomofumi,Koprowski,F,65979,9999-01-01
470774,Tsz,Falster,F,40000,2002-04-15
470715,Gill,Lorys,F,54606,9999-01-01
470716,Munehiko,Nitsche,M,68962,9999-01-01
470774,Tsz,Falster,F,40000,9999-01-01
470782,Fen,Henders,M,40000,9999-01-01
470866,Huai,Berztiss,F,60119,9999-01-01
470866,Huai,Berztiss,F,60119,1994-02-19
470867,Marlo,Uludag,F,40000,1993-06-01
470872,Feipei,Clouatre,M,40000,1988-09-21
470882,Mabhin,Sabnani,F,40000,9999-01-01
470808,Werner,Dulay,F,40714,9999-01-01
470882,Mabhin,Sabnani,F,40000,1999-12-29
470901,Aral,Rajaraman,M,40000,9999-01-01
470901,Aral,Rajaraman,M,40000,2000-09-02
470905,Tesuro,Goodrum,M,97430,9999-01-01
470925,Boutros,Standera,M,44360,2002-06-04
470830,Paloma,Backhouse,F,40000,9999-01-01
470933,Lakshmi,Walstra,F,40000,9999-01-01
470830,Paloma,Backhouse,F,40000,1999-12-10
470962,Shaz,Langford,M,59810,2002-04-30
470834,Jianwen,Siochi,F,56618,9999-01-01
470840,Barry,Bernick,M,59382,9999-01-01
470973,Juyoung,Zastre,M,47856,9999-01-01
470976,Snehasis,Dredge,M,66065,1995-10-10
470976,Snehasis,Dredge,M,66065,9999-01-01
470979,Nahum,dAstous,F,69519,9999-01-01
471001,Parke,Schade,M,40000,9999-01-01
471017,Miomir,Erie,M,40000,9999-01-01
471023,Rildo,Ligten,F,59265,1997-01-05
471036,Yishay,Muhlberg,M,42673,9999-01-01
471038,Arumugam,Marrakchi,M,54381,1991-11-03
471038,Arumugam,Marrakchi,M,54381,9999-01-01
471039,Satoru,Menhoudj,F,40000,9999-01-01
471047,Sadok,Karunanithi,M,52905,9999-01-01
471050,Mingdong,Sluis,F,53084,9999-01-01
471063,Rildo,Hasham,F,71939,1999-05-31
471064,Anoosh,Perl,M,40777,1992-09-23
471064,Anoosh,Perl,M,40777,9999-01-01
471065,Herbert,Stafford,F,72590,9999-01-01
471073,Vugranam,Bresenham,M,40000,9999-01-01
470841,Marlo,Deville,F,61902,1998-03-04
470845,Denis,Ozery,F,40000,9999-01-01
470858,Barton,Lorin,F,40000,1994-05-16
471079,Kasturi,Swiss,M,61184,9999-01-01
471080,Jeane,Morton,M,43929,9999-01-01
470861,Gian,Schaad,F,51818,9999-01-01
471151,Murthy,Curless,M,47622,9999-01-01
471096,Ingmar,Merli,M,46426,9999-01-01
471103,Zissis,Bouloucos,M,40000,9999-01-01
471107,Akeno,Muhlberg,M,40000,9999-01-01
471153,Dante,Willoner,F,48593,9999-01-01
471155,Samphel,Kaiser,M,60184,9999-01-01
471156,Venkatesan,Shimshoni,M,59111,9999-01-01
471124,Shakhar,Falck,M,62904,9999-01-01
471160,Shounak,Unni,F,40000,9999-01-01
471162,Renee,Pouyioutas,M,40000,9999-01-01
471131,Subhankar,Wixon,M,57027,9999-01-01
471173,Bedrich,Kaiser,M,45239,1990-08-02
471136,Arvind,Birch,M,55526,9999-01-01
471139,Kiyotoshi,Collavizza,F,58547,1996-07-22
471139,Kiyotoshi,Collavizza,F,58547,9999-01-01
471140,Noritoshi,Halloran,F,75737,9999-01-01
471173,Bedrich,Kaiser,M,45239,9999-01-01
471180,Gianluca,Mitchem,F,45279,9999-01-01
471183,Remco,Trumbly,M,44963,2000-06-07
471183,Remco,Trumbly,M,44963,9999-01-01
471198,Bouchung,Peck,M,58875,9999-01-01
471293,Christoper,Ranon,M,40000,9999-01-01
471295,Pragnesh,Cronau,M,87731,9999-01-01
471297,Zeljko,Ramras,M,48374,9999-01-01
471300,Jaana,Rassart,M,49134,9999-01-01
471304,Shrikanth,Barvinok,M,40000,9999-01-01
471203,Jianhao,Serot,M,40000,9999-01-01
471233,Shigehito,Kalefeld,F,42136,9999-01-01
471322,Aloys,Poupard,M,40000,9999-01-01
471327,Ziva,Paciorek,M,62685,9999-01-01
471332,Terresa,Bolotov,F,42703,9999-01-01
471336,Florian,Diderrich,F,43437,9999-01-01
471353,Ayonca,Naumovich,M,66540,9999-01-01
471239,Adas,Marletta,M,40000,9999-01-01
471361,Gaurav,Gewali,F,59401,9999-01-01
471363,Isamu,Sridhar,M,44531,9999-01-01
471366,Ravishankar,Reinhard,F,48220,1989-10-06
471366,Ravishankar,Reinhard,F,48220,1995-08-26
471244,Brigham,Kalorkoti,F,42251,9999-01-01
471375,Youssef,Beeson,M,41901,9999-01-01
471250,Sivanarayana,Ferretti,M,44656,9999-01-01
471383,Mohammed,Aamodt,M,40000,9999-01-01
471385,Nirmal,Ratzlaff,M,72415,9999-01-01
471388,Amalendu,Poupard,M,51524,9999-01-01
471255,Mohua,Luck,F,40095,9999-01-01
471391,Janche,Ghandeharizadeh,F,40815,9999-01-01
471395,Rasikan,Eickenmeyer,M,75448,9999-01-01
471396,Monique,Itschner,M,79648,9999-01-01
471264,Danae,Msuda,M,40000,1998-03-20
471400,Jixiang,Panangaden,F,49850,1998-08-31
471404,Toshimo,Kopetz,M,42075,9999-01-01
471271,Domenico,Kushnir,F,47736,9999-01-01
471418,Chinhyun,Ishibashi,M,49728,9999-01-01
471419,Gully,Monarch,M,46580,9999-01-01
471422,Teunis,Atchley,M,85455,9999-01-01
471424,Freyja,Jiang,F,40000,9999-01-01
471276,Sajjad,Munck,M,41551,9999-01-01
471425,Shen,Asmuth,M,40000,9999-01-01
471577,Xiaoheng,Maccarone,M,40000,9999-01-01
471432,Leszek,Vrecion,M,44299,2002-07-23
471433,Takanari,Khamsi,M,50342,9999-01-01
471437,Christoper,Impagliazzo,F,51073,9999-01-01
471439,Theirry,Czaja,M,69705,9999-01-01
471444,Xinan,Welham,M,66925,2002-05-02
471444,Xinan,Welham,M,66925,9999-01-01
471445,Duangkaew,Zaccaria,M,80420,9999-01-01
471449,Kellyn,Velardi,F,58130,9999-01-01
471461,Jovan,Brickell,M,40000,9999-01-01
471467,Nimmagadda,Gien,F,40000,9999-01-01
471472,Youjian,Halloran,F,52864,9999-01-01
471482,Sivanarayana,Speel,F,41407,1991-04-04
471483,Janalee,Ozeki,M,64223,9999-01-01
471494,Khatoun,Kornyak,F,43911,1990-05-26
471505,Amalendu,Debuse,F,62669,1997-11-01
